record_id,item_topic,source_topic,age_segment,dt,visits
1049741,Искусство,Россия,31-35,2019-09-24 18:57:00,32
1049742,Искусство,Россия,31-35,2019-09-24 18:58:00,23
1049743,Искусство,Россия,31-35,2019-09-24 18:59:00,22
1049744,Искусство,Россия,31-35,2019-09-24 19:00:00,5
1049745,Искусство,Россия,36-40,2019-09-24 18:29:00,1
1049746,Искусство,Россия,36-40,2019-09-24 18:30:00,2
1049747,Искусство,Россия,36-40,2019-09-24 18:31:00,3
1049748,Искусство,Россия,36-40,2019-09-24 18:52:00,1
1049749,Искусство,Россия,36-40,2019-09-24 18:54:00,4
1049750,Искусство,Россия,36-40,2019-09-24 18:55:00,9
1049751,Искусство,Россия,36-40,2019-09-24 18:56:00,10
1049752,Искусство,Россия,36-40,2019-09-24 18:57:00,15
1049753,Искусство,Россия,36-40,2019-09-24 18:58:00,18
1049754,Искусство,Россия,36-40,2019-09-24 18:59:00,23
1049755,Искусство,Россия,36-40,2019-09-24 19:00:00,3
1049756,Искусство,Россия,41-45,2019-09-24 18:33:00,1
1049757,Искусство,Россия,41-45,2019-09-24 18:54:00,1
1049758,Искусство,Россия,41-45,2019-09-24 18:55:00,3
1049759,Искусство,Россия,41-45,2019-09-24 18:56:00,8
1049760,Искусство,Россия,41-45,2019-09-24 18:57:00,5
1049761,Искусство,Россия,41-45,2019-09-24 18:58:00,11
1049762,Искусство,Россия,41-45,2019-09-24 18:59:00,6
1049763,Искусство,Россия,41-45,2019-09-24 19:00:00,2
1049764,Искусство,Россия,45+,2019-09-24 18:55:00,1
1049765,Искусство,Россия,45+,2019-09-24 18:56:00,3
1049766,Искусство,Россия,45+,2019-09-24 18:57:00,5
1049767,Искусство,Россия,45+,2019-09-24 18:58:00,4
1049768,Искусство,Россия,45+,2019-09-24 18:59:00,1
1049769,Искусство,Сад и дача,18-25,2019-09-24 18:30:00,1
1049770,Искусство,Сад и дача,18-25,2019-09-24 18:54:00,1
1049771,Искусство,Сад и дача,18-25,2019-09-24 18:55:00,4
1049772,Искусство,Сад и дача,18-25,2019-09-24 18:56:00,3
1049773,Искусство,Сад и дача,18-25,2019-09-24 18:57:00,11
1049774,Искусство,Сад и дача,18-25,2019-09-24 18:58:00,6
1049775,Искусство,Сад и дача,18-25,2019-09-24 18:59:00,1
1049776,Искусство,Сад и дача,18-25,2019-09-24 19:00:00,1
1049777,Искусство,Сад и дача,26-30,2019-09-24 18:53:00,1
1049778,Искусство,Сад и дача,26-30,2019-09-24 18:56:00,2
1049779,Искусство,Сад и дача,26-30,2019-09-24 18:58:00,1
1049780,Искусство,Сад и дача,26-30,2019-09-24 19:00:00,1
1049781,Искусство,Сад и дача,31-35,2019-09-24 18:57:00,3
1049782,Искусство,Сад и дача,36-40,2019-09-24 18:57:00,1
1049783,Искусство,Сад и дача,41-45,2019-09-24 18:29:00,1
1049784,Искусство,Сад и дача,41-45,2019-09-24 18:56:00,2
1049785,Искусство,Сад и дача,41-45,2019-09-24 18:59:00,1
1049786,Искусство,Сад и дача,45+,2019-09-24 18:55:00,1
1049787,Искусство,Сад и дача,45+,2019-09-24 18:57:00,1
1049788,Искусство,Сделай сам,18-25,2019-09-24 18:30:00,1
1049789,Искусство,Сделай сам,18-25,2019-09-24 18:32:00,1
1049790,Искусство,Сделай сам,18-25,2019-09-24 18:33:00,1
1049791,Искусство,Сделай сам,18-25,2019-09-24 18:54:00,3
1049792,Искусство,Сделай сам,18-25,2019-09-24 18:55:00,4
1049793,Искусство,Сделай сам,18-25,2019-09-24 18:56:00,14
1049794,Искусство,Сделай сам,18-25,2019-09-24 18:57:00,9
1049795,Искусство,Сделай сам,18-25,2019-09-24 18:58:00,6
1049796,Искусство,Сделай сам,18-25,2019-09-24 18:59:00,7
1049797,Искусство,Сделай сам,18-25,2019-09-24 19:00:00,1
1049798,Искусство,Сделай сам,26-30,2019-09-24 18:53:00,2
1049799,Искусство,Сделай сам,26-30,2019-09-24 18:54:00,2
1049800,Искусство,Сделай сам,26-30,2019-09-24 18:55:00,1
1049801,Искусство,Сделай сам,26-30,2019-09-24 18:56:00,5
1049802,Искусство,Сделай сам,26-30,2019-09-24 18:57:00,6
1049803,Искусство,Сделай сам,26-30,2019-09-24 18:58:00,8
1049804,Искусство,Сделай сам,26-30,2019-09-24 18:59:00,3
1049805,Искусство,Сделай сам,31-35,2019-09-24 18:54:00,1
1049806,Искусство,Сделай сам,31-35,2019-09-24 18:56:00,2
1049807,Искусство,Сделай сам,31-35,2019-09-24 18:57:00,4
1049808,Искусство,Сделай сам,31-35,2019-09-24 18:58:00,4
1049809,Искусство,Сделай сам,31-35,2019-09-24 18:59:00,2
1049810,Искусство,Сделай сам,31-35,2019-09-24 19:00:00,1
1049811,Искусство,Сделай сам,36-40,2019-09-24 18:32:00,1
1049812,Искусство,Сделай сам,36-40,2019-09-24 18:33:00,1
1049813,Искусство,Сделай сам,36-40,2019-09-24 18:34:00,1
1049814,Искусство,Сделай сам,36-40,2019-09-24 18:55:00,1
1049815,Искусство,Сделай сам,36-40,2019-09-24 18:56:00,1
1049816,Искусство,Сделай сам,36-40,2019-09-24 18:57:00,2
1049817,Искусство,Сделай сам,36-40,2019-09-24 18:58:00,8
1049818,Искусство,Сделай сам,36-40,2019-09-24 18:59:00,9
1049819,Искусство,Сделай сам,36-40,2019-09-24 19:00:00,1
1049820,Искусство,Сделай сам,41-45,2019-09-24 18:55:00,2
1049821,Искусство,Сделай сам,41-45,2019-09-24 18:56:00,1
1049822,Искусство,Сделай сам,41-45,2019-09-24 18:58:00,1
1049823,Искусство,Сделай сам,41-45,2019-09-24 18:59:00,4
1049824,Искусство,Сделай сам,41-45,2019-09-24 19:00:00,1
1049825,Искусство,Сделай сам,45+,2019-09-24 18:57:00,2
1049826,Искусство,Сделай сам,45+,2019-09-24 18:58:00,4
1049827,Искусство,Семейные отношения,18-25,2019-09-24 18:29:00,1
1049828,Искусство,Семейные отношения,18-25,2019-09-24 18:30:00,3
1049829,Искусство,Семейные отношения,18-25,2019-09-24 18:31:00,3
1049830,Искусство,Семейные отношения,18-25,2019-09-24 18:32:00,3
1049831,Искусство,Семейные отношения,18-25,2019-09-24 18:34:00,1
1049832,Искусство,Семейные отношения,18-25,2019-09-24 18:52:00,2
1049833,Искусство,Семейные отношения,18-25,2019-09-24 18:53:00,1
1049834,Искусство,Семейные отношения,18-25,2019-09-24 18:54:00,15
1049835,Искусство,Семейные отношения,18-25,2019-09-24 18:55:00,28
1049836,Искусство,Семейные отношения,18-25,2019-09-24 18:56:00,53
1049837,Искусство,Семейные отношения,18-25,2019-09-24 18:57:00,63
1049838,Искусство,Семейные отношения,18-25,2019-09-24 18:58:00,54
1049839,Искусство,Семейные отношения,18-25,2019-09-24 18:59:00,43
1049840,Искусство,Семейные отношения,18-25,2019-09-24 19:00:00,19
1049841,Искусство,Семейные отношения,26-30,2019-09-24 18:31:00,2
1049842,Искусство,Семейные отношения,26-30,2019-09-24 18:32:00,3
1049843,Искусство,Семейные отношения,26-30,2019-09-24 18:52:00,1
1049844,Искусство,Семейные отношения,26-30,2019-09-24 18:53:00,1
1049845,Искусство,Семейные отношения,26-30,2019-09-24 18:54:00,9
1049846,Искусство,Семейные отношения,26-30,2019-09-24 18:55:00,12
1049847,Искусство,Семейные отношения,26-30,2019-09-24 18:56:00,24
1049848,Искусство,Семейные отношения,26-30,2019-09-24 18:57:00,32
1049849,Искусство,Семейные отношения,26-30,2019-09-24 18:58:00,26
1049850,Искусство,Семейные отношения,26-30,2019-09-24 18:59:00,23
1049851,Искусство,Семейные отношения,26-30,2019-09-24 19:00:00,7
1049852,Искусство,Семейные отношения,31-35,2019-09-24 18:30:00,1
1049853,Искусство,Семейные отношения,31-35,2019-09-24 18:32:00,1
1049854,Искусство,Семейные отношения,31-35,2019-09-24 18:33:00,1
1049855,Искусство,Семейные отношения,31-35,2019-09-24 18:34:00,1
1049856,Искусство,Семейные отношения,31-35,2019-09-24 18:53:00,2
1049857,Искусство,Семейные отношения,31-35,2019-09-24 18:54:00,4
1049858,Искусство,Семейные отношения,31-35,2019-09-24 18:55:00,11
1049859,Искусство,Семейные отношения,31-35,2019-09-24 18:56:00,26
1049860,Искусство,Семейные отношения,31-35,2019-09-24 18:57:00,31
1049861,Искусство,Семейные отношения,31-35,2019-09-24 18:58:00,33
1049862,Искусство,Семейные отношения,31-35,2019-09-24 18:59:00,23
1049863,Искусство,Семейные отношения,31-35,2019-09-24 19:00:00,8
1049864,Искусство,Семейные отношения,36-40,2019-09-24 18:29:00,1
1049865,Искусство,Семейные отношения,36-40,2019-09-24 18:30:00,2
1049866,Искусство,Семейные отношения,36-40,2019-09-24 18:31:00,1
1049867,Искусство,Семейные отношения,36-40,2019-09-24 18:32:00,2
1049868,Искусство,Семейные отношения,36-40,2019-09-24 18:52:00,1
1049869,Искусство,Семейные отношения,36-40,2019-09-24 18:53:00,1
1049870,Искусство,Семейные отношения,36-40,2019-09-24 18:54:00,2
1049871,Искусство,Семейные отношения,36-40,2019-09-24 18:55:00,10
1049872,Искусство,Семейные отношения,36-40,2019-09-24 18:56:00,20
1049873,Искусство,Семейные отношения,36-40,2019-09-24 18:57:00,13
1049874,Искусство,Семейные отношения,36-40,2019-09-24 18:58:00,21
1049875,Искусство,Семейные отношения,36-40,2019-09-24 18:59:00,22
1049876,Искусство,Семейные отношения,36-40,2019-09-24 19:00:00,4
1049877,Искусство,Семейные отношения,41-45,2019-09-24 18:30:00,2
1049878,Искусство,Семейные отношения,41-45,2019-09-24 18:31:00,1
1049879,Искусство,Семейные отношения,41-45,2019-09-24 18:32:00,1
1049880,Искусство,Семейные отношения,41-45,2019-09-24 18:54:00,4
1049881,Искусство,Семейные отношения,41-45,2019-09-24 18:55:00,5
1049882,Искусство,Семейные отношения,41-45,2019-09-24 18:56:00,4
1049883,Искусство,Семейные отношения,41-45,2019-09-24 18:57:00,10
1049884,Искусство,Семейные отношения,41-45,2019-09-24 18:58:00,10
1049885,Искусство,Семейные отношения,41-45,2019-09-24 18:59:00,7
1049886,Искусство,Семейные отношения,41-45,2019-09-24 19:00:00,1
1049887,Искусство,Семейные отношения,45+,2019-09-24 18:30:00,1
1049888,Искусство,Семейные отношения,45+,2019-09-24 18:35:00,1
1049889,Искусство,Семейные отношения,45+,2019-09-24 18:54:00,2
1049890,Искусство,Семейные отношения,45+,2019-09-24 18:55:00,3
1049891,Искусство,Семейные отношения,45+,2019-09-24 18:56:00,7
1049892,Искусство,Семейные отношения,45+,2019-09-24 18:57:00,8
1049893,Искусство,Семейные отношения,45+,2019-09-24 18:58:00,5
1049894,Искусство,Семейные отношения,45+,2019-09-24 18:59:00,9
1049895,Искусство,Семейные отношения,45+,2019-09-24 19:00:00,2
1049896,Искусство,Семья,18-25,2019-09-24 18:29:00,1
1049897,Искусство,Семья,18-25,2019-09-24 18:30:00,1
1049898,Искусство,Семья,18-25,2019-09-24 18:31:00,1
1049899,Искусство,Семья,18-25,2019-09-24 18:32:00,2
1049900,Искусство,Семья,18-25,2019-09-24 18:52:00,1
1049901,Искусство,Семья,18-25,2019-09-24 18:53:00,1
1049902,Искусство,Семья,18-25,2019-09-24 18:54:00,8
1049903,Искусство,Семья,18-25,2019-09-24 18:55:00,14
1049904,Искусство,Семья,18-25,2019-09-24 18:56:00,26
1049905,Искусство,Семья,18-25,2019-09-24 18:57:00,23
1049906,Искусство,Семья,18-25,2019-09-24 18:58:00,36
1049907,Искусство,Семья,18-25,2019-09-24 18:59:00,33
1049908,Искусство,Семья,18-25,2019-09-24 19:00:00,10
1049909,Искусство,Семья,26-30,2019-09-24 18:29:00,2
1049910,Искусство,Семья,26-30,2019-09-24 18:30:00,1
1049911,Искусство,Семья,26-30,2019-09-24 18:53:00,1
1049912,Искусство,Семья,26-30,2019-09-24 18:54:00,2
1049913,Искусство,Семья,26-30,2019-09-24 18:55:00,13
1049914,Искусство,Семья,26-30,2019-09-24 18:56:00,14
1049915,Искусство,Семья,26-30,2019-09-24 18:57:00,15
1049916,Искусство,Семья,26-30,2019-09-24 18:58:00,15
